ASIN	ASIN Description	GL CODE	Produce Group Label	Category Code	Category Label	Subcategory Code	Subcategory Label	Brand Name	Item Name
B01M7SJD14	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Made in USA Facilities Dog Treats, Premium Strips with Real Pork - (6) 5.5 oz. Pouches
B01MDP7JB3	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Made in USA Facilities Dog Treats, Premium Strips with Real Pork - 23.5 oz. Pouch
B01MF9XX82	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	PURINA Beggin' Made in USA Facilities Low Fat Dog Treats, Skinny Strips Real Turkey Flavor - (6) 5.5 oz. Pouches
B01N7XLDOU	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Strips Real Meat Dog Treats, With Bacon & Peanut Butter Flavor - 40 oz. Pouch
B01N9X4088	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Strips Real Meat Dog Treats, Thick Cut Hickory Smoke Flavor - 40 oz. Pouch
B072HPBDN7	199>19900700>19900704	199	Pet Products	19900700	0700 Health Care	19900704	0704 Supplements and Vitamins	Purina Beggin'	PURINA Beggin' PHL381337 Skinny Strips Low Fat Real Turkey Dog Treats Snacks 5.5 OZ Pouch
B077Y6GNT1	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Crunch Chicken & Bacon Dog Treats - 16 Oz. Pouch
B077Y88FQY	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Made in USA Facilities Dog Treats, BBQ Carolina Style Slow Cooked Chicken Recipe - 17 oz. Pouch
B077Y8NBBB	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Made in USA Facilities Dog Treats, BBQ Carolina Style Slow Cooked Chicken Recipe - (5) 5.2 oz. Pouches
B077YDWZ8R	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Crunch Chicken & Bacon Dog Treats - 48 Oz. Pouch
B077YYLG8T	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Crunch Smoked Bacon Dog Treats - 48 Oz. Pouch
B077YZ5BGW	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Crunch Smoked Bacon Dog Treats - 16 Oz. Pouch
B0785P78M9	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' BBQ Kansas City Style Pork Dog Treats - (5) 5.2 oz. Pouches
B078D7MH4F	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' BBQ Kansas City Style Pork Dog Treats - 17 oz. Pouch
B07H2KNBW6	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Real Meat Dog Treats, Fun Size Original With Bacon - (5) 3 oz. Pouches
B07KYGBW6Y	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	PURINA Beggin' Made in USA Facilities Dog Treats, Adventures Venison Flavor with Real Bacon - 23.5 oz. Pouch
B07KYRT79G	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Made in USA Facilities Dog Treats, Adventures Blend of Turkey, Duck & Quail Flavors - (6) 5.5 oz. Pouches
B07TR72H9Z	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Strips Real Meat Dog Treats, Bacon & Beef Flavors - 48 oz. Pouch
B07TR75HH2	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Strips Real Meat Dog Training Treats, Bacon & Cheese Flavors - 48 oz. Pouch
B07VVTQYFW	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Made in USA Facilities Dog Treats, Strips With Real Pumpkin - 32 oz. Pouch
B0851K4X32	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Strips Special Edition Dog Treats, Brunchtime Maple & Bacon Flavor - 36 oz. Pouch
B087N68Y47	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Strips Purple Leash Project Dog Treats, Original With Bacon - 48 oz. Pouch, Purple Leash Project Bacon (00038100189042)
B08FSNXDZG	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Limited Edition Adult Dog Treats, Homestyle! Honey N' Ham Flavor - 36 oz. Pouch
B08FVSM6Y5	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin’ Turkey Flavored Dog Treats, Turkey & Gravy Flavor - 36 oz. Pouch
B08L3ZQC2K	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin’ with Busy Holiday Dog Treats, Gift Tin - 4 ct. Canister
B09FWJYX65	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Strips Real Meat Dog Training Treats, Bacon & Cheese Flavors - (2) 26 oz. Pouches
B09FWL92SZ	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Strips Real Meat Dog Treats, with Bacon & Peanut Butter Flavor - (2) 26 oz. Pouches
B09FWNQV9Q	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Strips Real Meat Dog Treats, Thick Cut Hickory Smoke Flavor - (2) 26 oz. Pouches
B09GJJLDWR	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Strips Made in USA Facilities Dog Treats, Original with Bacon Holiday Pack - (2) 26 oz. Pouches
B09H3P82Z3	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beggin'	Purina Beggin' Strips Real Meat Dog Treats, Bacon & Beef Flavors - (2) 26 oz. Pouches
B06W5H4HX6	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Natural Small Breed Pate Wet Dog Food, Porterhouse Steak Flavor in Savory Juices - (12) 3.5 oz. Trays, BELLA Porterhouse Sk Flavor
B06W5H4JVZ	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Natural Small Breed Pate Wet Dog Food, Grilled Chicken Flavor in Savory Juices - (12) 3.5 oz. Trays
B06W9NNWNC	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Grain Free Natural Small Breed Pate Wet Dog Food, Turkey in Savory Juices - (12) 3.5 oz. Trays, BELLA GRNFRPT Turkey
B06W9NP2VS	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella 050000004881 Grain Free Natural Small Breed Pate Wet Dog Food, With Beef in Savory Juices - (12) 3.5 oz. Trays
B06X95LTM1	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Natural Small Breed Pate Wet Dog Food, Filet Mignon Flavor in Savory Juices - (12) 3.5 oz. Trays, BELLA FlMgn Savoury Flv
B06X969MTH	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Small Breed Pate Wet Dog Food, With Chicken & Smoked Bacon in Savory Juices - (12) 3.5 oz. Trays (96174)
B06XBZ1YFP	199>19900100>19900101	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900101	0101 Dog Dry Food	Purina Bella	Purina Bella Natural Small Breed Pate Wet Dog Food Variety Pack, Filet Mignon & Porterhouse Steak in Juices - (12) 3.5 oz. Trays
B0756NDC3D	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Natural Small Breed Pate Wet Dog Food Variety Pack, Grilled Chicken Flavor & With Beef in Juices - (12) 3.5 oz. Trays
B0756RXCZM	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Small Breed Pate Wet Dog Food, Filet Mignon Flavor in Savory Juices - (24) 3.5 oz. Trays
B0756RXCZN	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Small Breed Wet Dog Food; Grilled Top Sirloin Flavor in Savory Juices - 3.5 oz. Tray, Pack of 12
B0756V751H	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Natural Small Breed Pate Wet Dog Food Variety Pack, Filet Mignon & Porterhouse Steak in Juices - (24) 3.5 oz. Trays
B0756VBVJ2	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Small Breed Pate Wet Dog Food; With Chicken & Liver in Savory Juices - 3.5 oz. Tray
B0756W218Z	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Small Breed Pate Wet Dog Food; With Lamb in Savory Juices - 3.5 oz. (pack of 12)
B0756W2193	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Natural Small Breed Pate Wet Dog Food, With Beef & Smoked Bacon in Savory Juices - (12) 3.5 oz. Trays (050000004966)
B0756WFKN7	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Small Breed Pate Wet Dog Food, Grilled Chicken Flavor in Savory Juices - (24) 3.5 oz. Trays
B07CWTP196	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Grain Free Small Breed Wet Dog Food Complement; Savory Soups With Chicken & Salmon - (16) 1.4 oz. Pouches
B07CWTZ1G6	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Grain Free Small Breed Wet Dog Food Complement, Savory Soups With Chicken - (16) 1.4 oz. Pouches
B07CWV46PY	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Grain Free Small Breed Wet Dog Food Complement; Savory Soups With Salmon - (16) 1.4 oz. Pouches
B07CWV6288	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Grain Free Small Breed Wet Dog Food Complement; Savory Soups With Chicken - (16) 1.4 oz. Pouches
B07CX9VWS8	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Grain Free Small Breed Wet Dog Food Complement Variety Pack; Savory Soups - (12) 1.4 oz. Pouches
B07D1G19KR	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Natural Small Breed Pate Wet Dog Food Variety Pack, Filet Mignon & Grilled Chicken in Savory Juices - (24) 3.5 oz. Trays
B07KYCKHPS	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Grain Free, Natural Pate Wet Dog Food, With Chicken & Lamb Variety Pack - (12) 3.5 oz. Trays
B07KYRQ59J	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Small Breed Grain Free, Natural, High Protein Pate Wet Dog Food, With Beef - (12) 3.5 oz. Trays
B07KYRXFFR	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Grain Free, Natural Pate Wet Dog Food, With Chicken, Carrots & Potatoes - (12) 3.5 oz. Trays
B07KYRYVMY	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Grain Free, Natural Pate Wet Dog Food, With Lamb, Peas & Sweet Potatoes - (12) 3.5 oz. Trays
B07QC8CBHP	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Grain Free, Natural Small Breed Pate Wet Dog Food Variety Pack, Lamb & Beef - (24) 3.5 oz. Trays
B08S7NDMYM	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Bella	Purina Bella Natural Small Breed Wet Dog Food Variety Pack, Morsels in Sauce - (24) 3.5 oz. Trays
B00008O36H	199>19900100>19900101	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900101	0101 Dog Dry Food	Purina Beneful	Purina Beneful Healthy Weight Dry Dog Food, Healthy Weight With Real Chicken - 31.1 lb. Bag
B000QSLUEG	199>19900100>19900101	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900101	0101 Dog Dry Food	Purina Beneful	Purina Beneful Dry Puppy Food, Healthy Puppy With Real Chicken - 15.5 lb. Bag
B0012KB452	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Gravy Wet Dog Food, Prepared Meals Roasted Chicken Recipe - (8) 10 oz. Tubs
B0012KH02I	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Prepared Meals Beef Stew - (8) 10 oz. Tubs
B0012KIAUY	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Prepared Meals Lamb & Rice Stew - (8) 10 oz. Tubs
B0012KK412	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Gravy Wet Dog Food, Prepared Meals Simmered Beef Entree - (8) 10 oz. Tubs
B0012KK44O	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Gravy Wet Dog Food, Prepared Meals Simmered Chicken Medley - (8) 10 oz. Tubs
B001SFYW96	199>19900100>19900101	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900101	0101 Dog Dry Food	Purina Beneful	Purina Beneful Real Meat Dry Dog Food, Originals With Farm-Raised Beef - 31.1 lb. Bag
B001STPJ8U	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Gravy Wet Dog Food, Prepared Meals Beef & Chicken Medley - (8) 10 oz. Tubs
B001STPJDK	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Gravy Wet Dog Food, Prepared Meals Roasted Turkey Medley - (8) 10 oz. Tubs
B001STX0UY	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Gravy Wet Dog Food, Prepared Meals Chicken Stew - (8) 10 oz. Tubs
B001VJ0B0I	199>19900100>19900101	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900101	0101 Dog Dry Food	Purina Beneful	Purina Beneful Dry Dog Food, Originals With Real Beef, 15.5 Lb Bag
B001VJ3HAY	199>19900100>19900101	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900101	0101 Dog Dry Food	Purina Beneful	Purina Beneful Healthy Weight Dry Dog Food, Healthy Weight With Real Chicken - 15.5 lb. Bag
B004VLNOOI	199>19900100>19900101	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900101	0101 Dog Dry Food	Purina Beneful	Purina Beneful Small Breed Dry Dog Food, IncrediBites With Real Beef - 15.5 lb. Bag
B005FTM4X2	199>19900100>19900101	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900101	0101 Dog Dry Food	Purina Beneful	Purina Beneful Dry Dog Food, Originals Real Salmon With Sweet Potatoes, Green Beans & Carrots - 31.1 lb. Bag
B006FS0NR6	199>19900100>19900101	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900101	0101 Dog Dry Food	Purina Beneful	Purina Beneful IncrediBites Dry Dog Food, For Small Dogs, With Real Beef, 3.5 Pound (Pack of 6)
B0085JN42Y	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Prepared Meals Dog Food Variety Pack, 60-Ounce (11059662)
B00DE7W86A	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beneful	Purina Beneful Healthy Smile Dental Ridges Small/Medium Dog Treats - 7.4 Oz. Pouch
B00DE7WA9A	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beneful	Purina Beneful Healthy Smile Dental Twists Peanut Butter With Real Parsley Adult Dog Treats - 7 Ct. Pouch
B00DE7WAL8	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beneful	Purina Beneful Healthy Smile Dental Twists Peanut Butter Dog Treats - 10 Ct. Pouch
B00E73GM08	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Wet Dog Food, Chopped Blends With Beef - 10 Ounce (Pack of 8)
B00E73O7LO	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Wet Dog Food, Chopped Blends With Chicken - 10 oz. Tubs (Pack of 8)
B00E743EHQ	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Wet Dog Food, Chopped Blends With Lamb - (8) 10 oz. Tubs, BENEFUL CHOPPED BLENDS Lmb Crt
B00HHII0E6	467>46709000>46709010	467	Pantry	46709000	9000  Pet Food - Pantry	46709010	9010  Pet Food	Purina Beneful	Purina Beneful Healthy Weight With Real Chicken - 15.5 lb. Bag
B00JT3IYNE	199>19900100>19900102	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900102	0102 Dog Wet Food	Purina Beneful	Purina Beneful Wet Dog Food Variety Pack, Medleys Tuscan, Romana & Mediterranean Style - (2 Packs of 12) 3 oz. Cans
B00KRENFGK	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beneful	Purina Beneful Made in USA Facilities Dog Training Treats, Baked Delights Snackers - (5) 9.5 oz. Pouches
B00KRENFH4	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beneful	Purina Beneful Made in USA Facilities Dog Treats, Baked Delights Hugs With Real Beef & Cheese - (4) 8.5 oz. Pouches
B00NKMMZDU	199>19900400>19900401	199	Pet Products	19900400	0400 Training & Behavior	19900401	0401 Electric Fences and Containment	Purina Beneful	Purina Beneful Baked Delights, Snackers 9.5oz
B00RP3E704	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beneful	Beneful Healthy Smile Dental Dog Snacks, Large Twists, 20-Ounce Pouch, Pack Of 1
B00RP3E77M	199>19900100>19900105	199	Pet Products	19900100	0100 Pet Food & Feeding Supplies	19900105	0105 Dog Treats	Purina Beneful	Beneful Healthy Smile Dental Dog Snacks, Mini Twists, 20.3-Ounce Pouch, Pack Of 1
